mother_pid,wav,child_pid,child_birth_y,child_gender,child_enroll,child_age,child_math,child_eduy,child_wav,mother_birth_y,mother_gender,mother_age,mother_eth,mother_birth_prov,mother_enroll2,mother_eduy,mother_wav
621693104.0,2020,621693105.0,2005.0,1.0,1.0,15.0,3.0,8.0,2020.0,1985.0,0.0,35.0,,,0.0,9.0,2020.0
621707101.0,2020,621707104.0,2005.0,1.0,1.0,15.0,1.0,9.0,2020.0,1970.0,0.0,50.0,,,,15.0,2020.0
621730101.0,2020,621730103.0,2006.0,0.0,1.0,14.0,2.0,7.0,2020.0,1980.0,0.0,40.0,,,0.0,16.0,2020.0
621759104.0,2020,621759105.0,,0.0,1.0,10.0,3.0,4.0,2020.0,,,,,,,,
621775601.0,2020,621775105.0,2005.0,1.0,1.0,15.0,2.0,8.0,2020.0,,,,,,,,
621782102.0,2020,621782103.0,2005.0,1.0,1.0,15.0,4.0,8.0,2020.0,,,,,,,,
621798104.0,2020,621798105.0,2008.0,0.0,1.0,12.0,1.0,6.0,2020.0,,0.0,38.0,,,0.0,15.0,2020.0
621804104.0,2020,621804105.0,2008.0,0.0,1.0,12.0,4.0,5.0,2020.0,,,,,,,,
621824101.0,2020,621824103.0,2009.0,1.0,1.0,11.0,4.0,4.0,2020.0,1987.0,0.0,33.0,,,0.0,9.0,2020.0
621829104.0,2020,621829431.0,2007.0,1.0,1.0,13.0,1.0,8.0,2020.0,1983.0,0.0,37.0,,,0.0,15.0,2020.0
621842102.0,2020,621842103.0,2008.0,1.0,1.0,12.0,1.0,6.0,2020.0,1983.0,0.0,37.0,,,0.0,9.0,2020.0
621866104.0,2020,621866106.0,,1.0,1.0,16.0,3.0,9.0,2020.0,1972.0,0.0,48.0,,,,0.0,2020.0
410792105.0,2020,410792106.0,,0.0,1.0,15.0,3.0,10.0,2020.0,,,,,,,,
440385104.0,2020,440385105.0,2006.0,1.0,1.0,14.0,4.0,7.0,2020.0,1979.0,0.0,41.0,,,0.0,6.0,2020.0
440819103.0,2020,440819104.0,2006.0,1.0,1.0,14.0,3.0,8.0,2020.0,1976.0,0.0,44.0,,,0.0,15.0,2020.0
441118105.0,2020,441118106.0,2006.0,0.0,1.0,14.0,4.0,8.0,2020.0,1970.0,0.0,50.0,,,,15.0,2020.0
627650602.0,2020,620035104.0,2009.0,1.0,1.0,11.0,3.0,4.0,2020.0,,,,,,,,
621070109.0,2020,621070110.0,2009.0,0.0,1.0,11.0,4.0,5.0,2020.0,,,,,,,,
130036104.0,2020,130036105.0,2007.0,0.0,1.0,13.0,4.0,8.0,2020.0,1987.0,0.0,33.0,,,0.0,9.0,2020.0
411306105.0,2020,411306106.0,2008.0,0.0,0.0,12.0,4.0,6.0,2020.0,1984.0,0.0,36.0,,,0.0,12.0,2020.0
220069104.0,2020,220069105.0,2010.0,1.0,1.0,10.0,2.0,5.0,2020.0,1985.0,0.0,35.0,,,0.0,7.0,2020.0
450272105.0,2020,450272106.0,,0.0,1.0,15.0,1.0,10.0,2020.0,1984.0,0.0,36.0,,,0.0,,2020.0
230174105.0,2020,230174104.0,2009.0,0.0,1.0,11.0,3.0,5.0,2020.0,1984.0,0.0,36.0,,,0.0,6.0,2020.0
520002104.0,2020,520002401.0,2010.0,1.0,1.0,10.0,1.0,3.0,2020.0,1986.0,0.0,34.0,,,0.0,,2020.0
610183101.0,2020,610183105.0,2008.0,0.0,1.0,12.0,3.0,5.0,2020.0,1982.0,0.0,38.0,,,0.0,15.0,2020.0
620794103.0,2020,620794105.0,2008.0,1.0,1.0,12.0,4.0,5.0,2020.0,1981.0,0.0,39.0,,,0.0,16.0,2020.0
130510105.0,2020,130510106.0,2010.0,1.0,1.0,10.0,1.0,4.0,2020.0,1983.0,0.0,37.0,,,0.0,9.0,2020.0
440758104.0,2020,440758108.0,2008.0,0.0,1.0,12.0,1.0,6.0,2020.0,1985.0,0.0,35.0,,,0.0,9.0,2020.0
140796104.0,2020,140796107.0,2010.0,0.0,1.0,10.0,1.0,4.0,2020.0,1978.0,0.0,42.0,,,0.0,12.0,2020.0
211537101.0,2020,211537103.0,2005.0,0.0,1.0,15.0,2.0,9.0,2020.0,1982.0,0.0,38.0,,,0.0,12.0,2020.0
644060652.0,2020,210862104.0,2005.0,1.0,1.0,15.0,4.0,9.0,2020.0,,0.0,38.0,11.0,,0.0,9.0,2020.0
210099501.0,2020,210099401.0,2010.0,1.0,1.0,10.0,1.0,4.0,2020.0,1992.0,0.0,28.0,,,0.0,,2020.0
210730102.0,2020,210730106.0,2008.0,1.0,1.0,12.0,4.0,7.0,2020.0,1985.0,0.0,35.0,,,0.0,12.0,2020.0
211902104.0,2020,211902401.0,2010.0,0.0,1.0,10.0,2.0,4.0,2020.0,1987.0,0.0,33.0,,,0.0,6.0,2020.0
330339105.0,2020,330339106.0,2009.0,0.0,1.0,11.0,3.0,5.0,2020.0,,,,,,,,
340048103.0,2020,340048104.0,,0.0,1.0,13.0,4.0,7.0,2020.0,1984.0,0.0,36.0,,,0.0,6.0,2020.0
621289106.0,2020,621289105.0,,1.0,1.0,11.0,1.0,4.0,2020.0,1983.0,0.0,37.0,,,0.0,9.0,2020.0
430247105.0,2020,430247106.0,2010.0,1.0,1.0,10.0,3.0,4.0,2020.0,1988.0,0.0,32.0,,,0.0,12.0,2020.0
140347102.0,2020,140347401.0,2010.0,1.0,1.0,10.0,1.0,4.0,2020.0,1985.0,0.0,35.0,,,0.0,9.0,2020.0
510121104.0,2020,510121401.0,2007.0,1.0,1.0,13.0,2.0,7.0,2020.0,1980.0,0.0,40.0,,,0.0,15.0,2020.0
510898103.0,2020,662231602.0,2007.0,0.0,1.0,13.0,2.0,7.0,2020.0,,,,,,,,
312326104.0,2020,312326106.0,2009.0,1.0,1.0,11.0,1.0,5.0,2020.0,,,,,,,,
211390104.0,2020,211390105.0,2010.0,0.0,1.0,10.0,3.0,3.0,2020.0,1985.0,0.0,35.0,,,0.0,9.0,2020.0
620132103.0,2020,620132571.0,2009.0,0.0,1.0,11.0,1.0,5.0,2020.0,1989.0,0.0,31.0,,,0.0,,2020.0
621162104.0,2020,621162106.0,2009.0,0.0,1.0,11.0,3.0,4.0,2020.0,,0.0,43.0,1.0,32.0,0.0,15.0,2020.0
140088103.0,2020,140088105.0,2007.0,0.0,1.0,13.0,3.0,7.0,2020.0,1984.0,0.0,36.0,,,0.0,9.0,2020.0
130902104.0,2020,670243401.0,2009.0,0.0,1.0,11.0,4.0,5.0,2020.0,1987.0,0.0,33.0,,,0.0,8.0,2020.0
340048106.0,2020,340048107.0,2009.0,0.0,1.0,11.0,3.0,5.0,2020.0,1988.0,0.0,32.0,,,0.0,6.0,2020.0
370208104.0,2020,370208401.0,2010.0,0.0,1.0,10.0,1.0,3.0,2020.0,1989.0,0.0,31.0,,,0.0,6.0,2020.0
410724107.0,2020,410724551.0,2009.0,1.0,0.0,11.0,1.0,4.0,2020.0,1985.0,0.0,35.0,1.0,,0.0,,2020.0
620654105.0,2020,620654107.0,2006.0,0.0,1.0,14.0,2.0,9.0,2020.0,1982.0,0.0,38.0,,,0.0,9.0,2020.0
370274104.0,2020,370274401.0,2010.0,1.0,1.0,10.0,1.0,4.0,2020.0,1987.0,0.0,33.0,,,0.0,12.0,2020.0
411118106.0,2020,411118401.0,2010.0,1.0,1.0,10.0,4.0,3.0,2020.0,1988.0,0.0,32.0,,,0.0,9.0,2020.0
440386106.0,2020,440386401.0,2010.0,0.0,1.0,10.0,3.0,4.0,2020.0,,0.0,35.0,,,0.0,,2020.0
440535104.0,2020,440535105.0,2005.0,0.0,1.0,15.0,1.0,9.0,2020.0,,0.0,35.0,1.0,,0.0,12.0,2020.0
120110104.0,2020,120110105.0,2009.0,0.0,1.0,11.0,2.0,5.0,2020.0,1986.0,0.0,34.0,,,0.0,12.0,2020.0
510376106.0,2020,693751651.0,,0.0,1.0,11.0,2.0,4.0,2020.0,,0.0,35.0,,,0.0,0.0,2020.0
620655104.0,2020,620655105.0,2005.0,0.0,1.0,15.0,1.0,10.0,2020.0,,0.0,36.0,,,0.0,11.0,2020.0
621174103.0,2020,621174104.0,2007.0,0.0,1.0,13.0,1.0,7.0,2020.0,,0.0,36.0,,,0.0,12.0,2020.0
715812431.0,2020,715812401.0,2010.0,1.0,1.0,10.0,3.0,4.0,2020.0,1987.0,0.0,33.0,,,0.0,9.0,2020.0
130714103.0,2020,716424401.0,2010.0,0.0,1.0,10.0,1.0,4.0,2020.0,1988.0,0.0,32.0,,,0.0,9.0,2020.0
320384104.0,2020,320384105.0,2005.0,1.0,1.0,15.0,3.0,9.0,2020.0,1982.0,0.0,38.0,,,0.0,15.0,2020.0
130715101.0,2020,836828401.0,2010.0,0.0,1.0,10.0,2.0,3.0,2020.0,1987.0,0.0,33.0,,,0.0,9.0,2020.0
330012104.0,2020,330012105.0,2010.0,1.0,1.0,10.0,1.0,4.0,2020.0,,,,,,,,
440335104.0,2020,440335105.0,2005.0,0.0,0.0,15.0,4.0,8.0,2020.0,1983.0,0.0,37.0,,,0.0,6.0,2020.0
360239103.0,2020,885856401.0,2010.0,0.0,1.0,10.0,4.0,4.0,2020.0,1989.0,0.0,31.0,,,0.0,15.0,2020.0
130788103.0,2020,891005401.0,,0.0,1.0,13.0,2.0,6.0,2020.0,1987.0,0.0,33.0,,,0.0,,2020.0
620312103.0,2020,900497401.0,2010.0,0.0,1.0,10.0,3.0,3.0,2020.0,1988.0,0.0,32.0,,,0.0,6.0,2020.0
130213107.0,2020,130213105.0,2005.0,0.0,1.0,15.0,2.0,8.0,2020.0,1981.0,0.0,39.0,,,0.0,12.0,2020.0
410563103.0,2020,913434401.0,2010.0,1.0,1.0,10.0,2.0,4.0,2020.0,,0.0,33.0,,,0.0,9.0,2020.0
610003104.0,2020,610003105.0,2008.0,0.0,1.0,12.0,2.0,5.0,2020.0,1987.0,0.0,33.0,,,0.0,6.0,2020.0
411729104.0,2020,411729105.0,2008.0,0.0,1.0,12.0,1.0,6.0,2020.0,1984.0,0.0,36.0,,,0.0,16.0,2020.0
430707104.0,2020,927697401.0,2010.0,1.0,1.0,10.0,3.0,4.0,2020.0,1989.0,0.0,31.0,,,0.0,12.0,2020.0
230422104.0,2020,230422105.0,2006.0,0.0,1.0,14.0,3.0,9.0,2020.0,1984.0,0.0,36.0,,,0.0,9.0,2020.0
130722104.0,2020,962377401.0,2010.0,0.0,1.0,10.0,3.0,3.0,2020.0,1989.0,0.0,31.0,,,0.0,9.0,2020.0
968562431.0,2020,968562402.0,2010.0,0.0,1.0,10.0,4.0,4.0,2020.0,1979.0,0.0,41.0,,,0.0,9.0,2020.0
410343105.0,2020,410343106.0,2009.0,1.0,1.0,11.0,1.0,4.0,2020.0,1989.0,0.0,31.0,,,0.0,9.0,2020.0
621769105.0,2020,1335992553.0,2010.0,1.0,1.0,10.0,1.0,2.0,2020.0,1990.0,0.0,30.0,,,0.0,,2020.0
100810551.0,2020,130547411.0,2010.0,0.0,1.0,10.0,2.0,3.0,2020.0,,,,,,,,
340342104.0,2020,340342105.0,,1.0,1.0,13.0,4.0,6.0,2020.0,1986.0,0.0,34.0,,,0.0,9.0,2020.0
350127104.0,2020,350127105.0,,1.0,1.0,13.0,4.0,7.0,2020.0,1987.0,0.0,33.0,,,0.0,9.0,2020.0
410735105.0,2020,410735108.0,2007.0,1.0,0.0,13.0,1.0,7.0,2020.0,1976.0,0.0,44.0,,,0.0,8.0,2020.0
410134431.0,2020,410134402.0,2010.0,0.0,1.0,10.0,1.0,3.0,2020.0,1987.0,0.0,33.0,,,0.0,12.0,2020.0
411172101.0,2020,411172106.0,2005.0,0.0,1.0,15.0,4.0,8.0,2020.0,1973.0,0.0,47.0,,,,,2020.0
411501104.0,2020,411501106.0,2006.0,1.0,1.0,14.0,1.0,7.0,2020.0,1975.0,0.0,45.0,1.0,,,,2020.0
110022101.0,2020,110022104.0,2009.0,1.0,1.0,11.0,1.0,4.0,2020.0,1978.0,0.0,42.0,,,0.0,15.0,2020.0
411216104.0,2020,411216401.0,2010.0,1.0,1.0,10.0,3.0,3.0,2020.0,1975.0,0.0,45.0,,,,9.0,2020.0
411588105.0,2020,411588501.0,2010.0,1.0,1.0,10.0,1.0,3.0,2020.0,1984.0,0.0,36.0,,,0.0,12.0,2020.0
411744104.0,2020,411744106.0,2008.0,0.0,1.0,12.0,3.0,5.0,2020.0,,,,,,,,
411745104.0,2020,411745106.0,2009.0,1.0,0.0,11.0,3.0,5.0,2020.0,1972.0,0.0,48.0,,,,6.0,2020.0
430509104.0,2020,430509106.0,,0.0,1.0,14.0,4.0,7.0,2020.0,,0.0,44.0,,,0.0,12.0,2020.0
430712106.0,2020,430712108.0,2007.0,1.0,1.0,13.0,1.0,7.0,2020.0,1980.0,0.0,40.0,,,0.0,16.0,2020.0
510432104.0,2020,510432105.0,2010.0,1.0,1.0,10.0,2.0,3.0,2020.0,,0.0,21.0,,,0.0,0.0,2020.0
441893106.0,2020,441893110.0,2005.0,0.0,0.0,15.0,3.0,9.0,2020.0,,,,,,,,
370142104.0,2020,370142105.0,2007.0,0.0,1.0,13.0,1.0,7.0,2020.0,1984.0,0.0,36.0,,,0.0,8.0,2020.0
621333431.0,2020,621333104.0,2007.0,1.0,1.0,13.0,4.0,7.0,2020.0,1977.0,0.0,43.0,,,0.0,9.0,2020.0
120096104.0,2020,120096106.0,2007.0,1.0,1.0,13.0,3.0,7.0,2020.0,1981.0,0.0,39.0,,,0.0,9.0,2020.0
620341105.0,2020,620341106.0,2007.0,1.0,1.0,13.0,2.0,6.0,2020.0,1985.0,0.0,35.0,,,0.0,6.0,2020.0
130417104.0,2020,130417105.0,2009.0,1.0,1.0,11.0,2.0,5.0,2020.0,1987.0,0.0,33.0,,,0.0,6.0,2020.0
120086103.0,2020,120086105.0,2008.0,1.0,1.0,12.0,1.0,6.0,2020.0,1977.0,0.0,43.0,,,0.0,,2020.0
120101102.0,2020,120101104.0,2007.0,0.0,1.0,13.0,2.0,7.0,2020.0,1976.0,0.0,44.0,,,0.0,9.0,2020.0
350105107.0,2020,350105108.0,2006.0,1.0,1.0,14.0,2.0,7.0,2020.0,1977.0,0.0,43.0,,,0.0,,2020.0
127689501.0,2020,127689503.0,2010.0,0.0,1.0,10.0,1.0,4.0,2020.0,1989.0,0.0,31.0,,,0.0,9.0,2020.0
441845104.0,2020,441845108.0,,0.0,1.0,12.0,1.0,6.0,2020.0,,,,,,,,
441845106.0,2020,441845551.0,2009.0,1.0,1.0,11.0,1.0,4.0,2020.0,,,,,,,,
130028104.0,2020,130028105.0,,1.0,1.0,11.0,1.0,4.0,2020.0,1990.0,0.0,30.0,,,0.0,12.0,2020.0
130037105.0,2020,130037107.0,2010.0,0.0,1.0,10.0,1.0,4.0,2020.0,1988.0,0.0,32.0,,,0.0,9.0,2020.0
130046103.0,2020,130046107.0,2009.0,1.0,1.0,11.0,1.0,5.0,2020.0,1981.0,0.0,39.0,,,0.0,9.0,2020.0
130055101.0,2020,130055104.0,2005.0,1.0,1.0,15.0,3.0,9.0,2020.0,,,,,,,,
130059102.0,2020,130059104.0,2007.0,1.0,1.0,13.0,2.0,7.0,2020.0,1975.0,0.0,45.0,,,,9.0,2020.0
130065104.0,2020,130065105.0,2006.0,1.0,1.0,14.0,1.0,8.0,2020.0,1984.0,0.0,36.0,,,0.0,6.0,2020.0
130073101.0,2020,130073103.0,2005.0,0.0,1.0,15.0,2.0,8.0,2020.0,1983.0,0.0,37.0,,,0.0,9.0,2020.0
130085104.0,2020,130085106.0,,1.0,0.0,13.0,2.0,7.0,2020.0,1979.0,0.0,41.0,,,0.0,9.0,2020.0
130086102.0,2020,130086104.0,2009.0,0.0,1.0,11.0,1.0,5.0,2020.0,1970.0,0.0,50.0,,,,12.0,2020.0
130099104.0,2020,130099106.0,2007.0,1.0,1.0,13.0,4.0,6.0,2020.0,1976.0,0.0,44.0,,,0.0,12.0,2020.0
130104104.0,2020,130104106.0,2006.0,1.0,1.0,14.0,2.0,9.0,2020.0,1977.0,0.0,43.0,,,0.0,0.0,2020.0
130164104.0,2020,130164106.0,2010.0,0.0,1.0,10.0,3.0,5.0,2020.0,,,,,,,,
130207107.0,2020,130207105.0,2006.0,0.0,1.0,14.0,1.0,8.0,2020.0,1980.0,0.0,40.0,,,0.0,15.0,2020.0
130226102.0,2020,130226104.0,2010.0,1.0,1.0,10.0,1.0,4.0,2020.0,1973.0,0.0,47.0,,,,12.0,2020.0
130227105.0,2020,130227401.0,2010.0,1.0,1.0,10.0,1.0,3.0,2020.0,1974.0,0.0,46.0,,,,12.0,2020.0
130255103.0,2020,130255105.0,2009.0,1.0,1.0,11.0,1.0,5.0,2020.0,1983.0,0.0,37.0,,,0.0,16.0,2020.0
130289102.0,2020,130289104.0,2005.0,0.0,1.0,15.0,2.0,9.0,2020.0,1979.0,0.0,41.0,,,0.0,9.0,2020.0
130307101.0,2020,130307104.0,2006.0,1.0,1.0,14.0,2.0,8.0,2020.0,1975.0,0.0,45.0,,,,9.0,2020.0
130310104.0,2020,130310105.0,,0.0,1.0,12.0,3.0,6.0,2020.0,1983.0,0.0,37.0,,,0.0,9.0,2020.0
130320102.0,2020,130320104.0,2009.0,0.0,1.0,11.0,3.0,5.0,2020.0,1979.0,0.0,41.0,,,0.0,9.0,2020.0
130323102.0,2020,130323105.0,2010.0,1.0,1.0,10.0,3.0,4.0,2020.0,1981.0,0.0,39.0,,,0.0,9.0,2020.0
130332101.0,2020,130332104.0,2010.0,0.0,1.0,10.0,3.0,4.0,2020.0,1976.0,0.0,44.0,,,0.0,9.0,2020.0
130389102.0,2020,130389104.0,2005.0,0.0,1.0,15.0,4.0,9.0,2020.0,1975.0,0.0,45.0,,,,9.0,2020.0
130420102.0,2020,130420104.0,2008.0,1.0,1.0,12.0,1.0,6.0,2020.0,1983.0,0.0,37.0,,,0.0,9.0,2020.0
130453101.0,2020,130453104.0,2006.0,0.0,1.0,14.0,3.0,7.0,2020.0,1974.0,0.0,46.0,,,,9.0,2020.0
130489101.0,2020,130489106.0,2006.0,0.0,0.0,14.0,4.0,8.0,2020.0,1974.0,0.0,46.0,,,,12.0,2020.0
130506102.0,2020,130506104.0,2008.0,1.0,1.0,12.0,2.0,5.0,2020.0,1981.0,0.0,39.0,,,0.0,9.0,2020.0
130518101.0,2020,130518104.0,2009.0,1.0,1.0,11.0,3.0,5.0,2020.0,1979.0,0.0,41.0,,,0.0,9.0,2020.0
130527102.0,2020,130527104.0,2008.0,1.0,1.0,12.0,2.0,6.0,2020.0,1980.0,0.0,40.0,,,0.0,9.0,2020.0
130563102.0,2020,130563104.0,2009.0,1.0,1.0,11.0,3.0,4.0,2020.0,1981.0,0.0,39.0,,,0.0,7.0,2020.0
130578102.0,2020,130578104.0,2007.0,0.0,1.0,13.0,3.0,8.0,2020.0,1980.0,0.0,40.0,,,0.0,6.0,2020.0
130662102.0,2020,130662104.0,2009.0,0.0,1.0,11.0,1.0,6.0,2020.0,1971.0,0.0,49.0,,,,6.0,2020.0
130676101.0,2020,130676104.0,2005.0,1.0,1.0,15.0,3.0,8.0,2020.0,1973.0,0.0,47.0,,,,6.0,2020.0
130693101.0,2020,130693104.0,2010.0,1.0,1.0,10.0,4.0,4.0,2020.0,1982.0,0.0,38.0,,,0.0,7.0,2020.0
130697102.0,2020,130697105.0,2005.0,0.0,1.0,15.0,1.0,9.0,2020.0,1982.0,0.0,38.0,,,0.0,12.0,2020.0
130717101.0,2020,130717104.0,2005.0,1.0,1.0,15.0,3.0,9.0,2020.0,1982.0,0.0,38.0,,,0.0,9.0,2020.0
130719102.0,2020,130719104.0,2005.0,1.0,1.0,15.0,4.0,9.0,2020.0,1974.0,0.0,46.0,,,,9.0,2020.0
130733101.0,2020,130733104.0,2006.0,0.0,1.0,14.0,2.0,8.0,2020.0,1972.0,0.0,48.0,,,,12.0,2020.0
130737101.0,2020,130737104.0,2008.0,1.0,1.0,12.0,1.0,6.0,2020.0,1976.0,0.0,44.0,,,0.0,12.0,2020.0
130777101.0,2020,130777104.0,2009.0,1.0,1.0,11.0,2.0,4.0,2020.0,1984.0,0.0,36.0,,,0.0,6.0,2020.0
130810107.0,2020,130810105.0,2007.0,0.0,1.0,13.0,1.0,7.0,2020.0,1973.0,0.0,47.0,,,,9.0,2020.0
130816101.0,2020,130816104.0,2005.0,1.0,0.0,15.0,3.0,8.0,2020.0,1970.0,0.0,50.0,,,,8.0,2020.0
130823101.0,2020,130823104.0,,0.0,1.0,15.0,3.0,8.0,2020.0,1970.0,0.0,50.0,,,,6.0,2020.0
130835101.0,2020,130835104.0,2006.0,1.0,1.0,14.0,3.0,8.0,2020.0,1972.0,0.0,48.0,,,,6.0,2020.0
130841101.0,2020,130841104.0,2006.0,1.0,1.0,14.0,4.0,8.0,2020.0,1980.0,0.0,40.0,,,0.0,4.0,2020.0
130844101.0,2020,130844104.0,2009.0,1.0,1.0,11.0,2.0,4.0,2020.0,1980.0,0.0,40.0,,,0.0,9.0,2020.0
130865102.0,2020,130865105.0,2005.0,1.0,1.0,15.0,2.0,9.0,2020.0,1974.0,0.0,46.0,,,,2.0,2020.0
130876102.0,2020,130876551.0,2010.0,0.0,1.0,10.0,1.0,3.0,2020.0,1986.0,0.0,34.0,,,0.0,9.0,2020.0
130878101.0,2020,130878105.0,2006.0,0.0,1.0,14.0,4.0,8.0,2020.0,1978.0,0.0,42.0,,,0.0,9.0,2020.0
130881104.0,2020,130881106.0,,1.0,1.0,12.0,1.0,6.0,2020.0,1978.0,0.0,42.0,,,0.0,9.0,2020.0
130884101.0,2020,130884106.0,2007.0,1.0,1.0,13.0,3.0,7.0,2020.0,1978.0,0.0,42.0,,,0.0,9.0,2020.0
130928104.0,2020,130928106.0,2007.0,0.0,0.0,13.0,1.0,6.0,2020.0,1982.0,0.0,38.0,,,0.0,9.0,2020.0
130933431.0,2020,130933402.0,2010.0,0.0,1.0,10.0,1.0,4.0,2020.0,1990.0,0.0,30.0,,,0.0,9.0,2020.0
130937101.0,2020,130937104.0,2008.0,0.0,1.0,12.0,4.0,6.0,2020.0,1973.0,0.0,47.0,,,,6.0,2020.0
360091103.0,2020,360091108.0,2010.0,1.0,1.0,10.0,4.0,3.0,2020.0,1967.0,0.0,53.0,,,,0.0,2020.0
520507102.0,2020,520507107.0,2009.0,0.0,1.0,11.0,1.0,4.0,2020.0,,,,,,,,
130074104.0,2020,130074401.0,2010.0,1.0,1.0,10.0,2.0,3.0,2020.0,1981.0,0.0,39.0,,,0.0,9.0,2020.0
140010102.0,2020,140010401.0,2010.0,1.0,1.0,10.0,3.0,5.0,2020.0,1975.0,0.0,45.0,,,,9.0,2020.0
140083101.0,2020,140083105.0,2009.0,1.0,1.0,11.0,1.0,5.0,2020.0,1976.0,0.0,44.0,,,0.0,6.0,2020.0
140084105.0,2020,140084107.0,2010.0,0.0,1.0,10.0,4.0,2.0,2020.0,1986.0,0.0,34.0,,,0.0,9.0,2020.0
140086104.0,2020,140086401.0,2010.0,1.0,1.0,10.0,1.0,4.0,2020.0,1982.0,0.0,38.0,,,0.0,9.0,2020.0
140109203.0,2020,140109104.0,,1.0,1.0,15.0,2.0,8.0,2020.0,,0.0,48.0,,,,,2020.0
140114102.0,2020,140114104.0,2008.0,1.0,1.0,12.0,2.0,7.0,2020.0,,,,,,,,
140128101.0,2020,140128103.0,2009.0,1.0,1.0,11.0,2.0,5.0,2020.0,1983.0,0.0,37.0,,,0.0,9.0,2020.0
140138102.0,2020,140138104.0,2006.0,1.0,1.0,14.0,1.0,8.0,2020.0,1968.0,0.0,52.0,,,,9.0,2020.0
140148104.0,2020,140148106.0,2009.0,0.0,1.0,11.0,1.0,5.0,2020.0,1980.0,0.0,40.0,,,0.0,9.0,2020.0
140171102.0,2020,140171104.0,2007.0,0.0,1.0,13.0,3.0,7.0,2020.0,1981.0,0.0,39.0,,,0.0,9.0,2020.0
140177103.0,2020,140177105.0,2005.0,0.0,1.0,15.0,4.0,8.0,2020.0,1980.0,0.0,40.0,,,0.0,9.0,2020.0
140203104.0,2020,140203106.0,2006.0,0.0,1.0,14.0,2.0,8.0,2020.0,1985.0,0.0,35.0,,,0.0,9.0,2020.0
140210102.0,2020,140210104.0,2008.0,0.0,1.0,12.0,3.0,7.0,2020.0,1982.0,0.0,38.0,,,0.0,9.0,2020.0
140217102.0,2020,140217104.0,2005.0,1.0,1.0,15.0,3.0,9.0,2020.0,1974.0,0.0,46.0,,,,6.0,2020.0
140222105.0,2020,140222107.0,2009.0,0.0,1.0,11.0,2.0,5.0,2020.0,1986.0,0.0,34.0,,,0.0,12.0,2020.0
140293101.0,2020,140293104.0,2007.0,0.0,1.0,13.0,1.0,7.0,2020.0,1981.0,0.0,39.0,,,0.0,9.0,2020.0
140298102.0,2020,140298104.0,2008.0,0.0,1.0,12.0,1.0,6.0,2020.0,1977.0,0.0,43.0,,,0.0,,2020.0
140309104.0,2020,140309107.0,2008.0,1.0,1.0,12.0,4.0,6.0,2020.0,1972.0,0.0,48.0,,,,3.0,2020.0
140352101.0,2020,140352104.0,2006.0,0.0,1.0,14.0,2.0,8.0,2020.0,1977.0,0.0,43.0,,,0.0,6.0,2020.0
140359102.0,2020,140359104.0,2009.0,1.0,1.0,11.0,1.0,5.0,2020.0,1983.0,0.0,37.0,,,0.0,9.0,2020.0
140365104.0,2020,140365107.0,2006.0,0.0,1.0,14.0,3.0,8.0,2020.0,1978.0,0.0,42.0,,,0.0,9.0,2020.0
140374101.0,2020,140374105.0,2007.0,0.0,1.0,13.0,4.0,8.0,2020.0,1978.0,0.0,42.0,,,0.0,,2020.0
140482101.0,2020,140482106.0,2009.0,0.0,1.0,11.0,3.0,5.0,2020.0,1973.0,0.0,47.0,,,,9.0,2020.0
140484101.0,2020,140484105.0,2008.0,1.0,0.0,12.0,1.0,6.0,2020.0,1978.0,0.0,42.0,,,0.0,9.0,2020.0
140487104.0,2020,140487106.0,2007.0,1.0,1.0,13.0,3.0,8.0,2020.0,1976.0,0.0,44.0,,,0.0,9.0,2020.0
140513105.0,2020,140513107.0,,1.0,1.0,10.0,1.0,4.0,2020.0,1986.0,0.0,34.0,1.0,,0.0,,2020.0
140650102.0,2020,140650103.0,2008.0,0.0,1.0,12.0,2.0,6.0,2020.0,1987.0,0.0,33.0,,,0.0,9.0,2020.0
140663432.0,2020,140663104.0,2006.0,0.0,1.0,14.0,4.0,8.0,2020.0,,0.0,38.0,,,0.0,6.0,2020.0
140673101.0,2020,140673104.0,2006.0,1.0,1.0,14.0,1.0,8.0,2020.0,1973.0,0.0,47.0,,,,6.0,2020.0
140687101.0,2020,140687105.0,2009.0,1.0,1.0,11.0,3.0,5.0,2020.0,1976.0,0.0,44.0,,,0.0,9.0,2020.0
140749104.0,2020,140749105.0,2009.0,0.0,1.0,11.0,3.0,4.0,2020.0,1989.0,0.0,31.0,,,0.0,12.0,2020.0
140790102.0,2020,140790104.0,2006.0,1.0,1.0,14.0,2.0,8.0,2020.0,,,,,,,,
140851102.0,2020,140851104.0,,0.0,1.0,13.0,3.0,7.0,2020.0,1973.0,0.0,47.0,,,,,2020.0
140867101.0,2020,140867401.0,2005.0,0.0,1.0,15.0,2.0,9.0,2020.0,1983.0,0.0,37.0,,,0.0,12.0,2020.0
410390107.0,2020,410390109.0,2007.0,0.0,1.0,13.0,2.0,7.0,2020.0,1967.0,0.0,53.0,,,,9.0,2020.0
500251107.0,2020,500251106.0,2010.0,1.0,0.0,10.0,1.0,4.0,2020.0,1987.0,0.0,33.0,,,0.0,9.0,2020.0
520180103.0,2020,520180106.0,2005.0,0.0,1.0,15.0,3.0,8.0,2020.0,1979.0,0.0,41.0,,,0.0,0.0,2020.0
520423108.0,2020,520423110.0,2007.0,0.0,1.0,13.0,4.0,8.0,2020.0,,,,,,,,
